id,startstop,ligne,endstop,dir,ridedist
959,983,L3,985,2,1150
960,1657,L6,985,2,1125
961,209,L14,65,2,5325
962,5,L3,951,1,2375
963,209,L14,61,2,3200
964,5,L6,951,1,2449
965,209,L66,65,2,5500
966,209,L66,61,2,3375
967,402,TX5,991,2,4525
968,949,L3,951,1,1000
969,402,TX5,995,2,3175
970,949,L6,951,1,1000
971,402,TX8,2,2,7700
972,2,L3,951,1,5300
973,402,TX8,995,2,3175
974,2,L6,951,1,5374
975,1674,L7,1345,1,8299
976,388,L9,1345,2,8599
977,370,L20,376,1,4099
978,370,L20,86,1,6074
979,83,L18,314,1,5149
980,370,L6,2,1,4999
981,370,L6,18,1,6524
982,18,L9,1328,1,1674
983,18,L18,314,1,1774
984,619,L36,314,1,1524
985,24,BRT3,19,1,1674
986,18,TX2,1328,1,1225
987,18,TX3,1328,1,1250
988,6982,BRT2,46,2,5000
989,6982,BRT2,45,2,6900
990,180,TX2,1328,1,1200
991,180,TX3,1328,1,1225
992,1674,TX14,81,2,7100
993,81,L18,314,1,8125
994,1674,TX10,1,2,4800
995,18,L4,1336,1,4450
996,354,L2,361,2,1800
997,3,L66,1665,1,9700
998,18,L66,1665,1,8600
999,345,TX4,18,2,2399
1000,345,TX7,18,2,2300
1001,1,L4,1335,1,5800
1002,32,L12,125,1,10099
1003,506,L33,998,1,8799
1004,14,BRT4,9,1,9349
1005,32,L11,90,2,6150
1006,102,TX15,998,1,5325
1007,376,L20,90,1,5749
1008,12,TX15,998,1,5325
1009,215,TX6,102,1,5150
1010,338,L2,343,1,1425
1011,352,L2,357,2,1324
1012,1570,L44,17,2,8199
1013,619,L36,1161,1,5375
1014,1570,L44,221,2,5349
1015,1181,L38,1161,1,3149
1016,1570,L441,17,2,8174
1017,311,L36,1161,1,5025
1018,1570,L441,1626,2,5349
1019,1694,L7,364,2,1449
1020,364,L20,378,1,16999
1021,1694,L9,364,1,1449
1022,1678,L7,314,1,4600
1023,319,L18,332,2,12474
1024,1678,L9,1345,2,4350
1025,42,L21,379,2,6900
1026,1694,TX4,363,1,1224
1027,363,L20,378,1,17174
1028,1694,TX4,321,2,3099
1029,321,L18,332,2,11524
1030,1694,TX7,363,1,1274
1031,1694,TX7,321,2,3000
1032,1694,TX13,164,1,4100
1033,177,L18,332,2,13674
1034,1694,TX13,363,2,1249
1035,367,L20,376,1,5775
1036,367,L6,2,1,6674
1037,389,L9,1342,2,6524
1038,1331,L4,1335,1,1200
1039,1675,L7,1342,1,6549
1040,37,BRT2,46,2,5925
1041,367,TX4,311,2,6374
1042,311,L4,1335,1,3425
1043,367,TX13,1331,1,6200
1044,367,TX10,1,2,5600
1045,302,L18,314,1,12250
1046,302,L20,380,2,8975
1047,1,L4,1329,1,3950
1048,302,L20,388,2,13875
1049,1674,L7,1344,1,7874
1050,388,L9,1344,2,8149
1051,331,L21,57,1,6924
1052,58,L9,1329,1,6925
1053,71,L11,2,1,9000
1054,2,L4,1329,1,3700
1055,71,L11,18,1,10550
1056,18,L9,1329,1,2149
1057,18,TX3,1344,1,1700
1058,305,L18,64,1,8099
1059,35,L22,412,1,5425
1060,35,L43,412,1,5425
1061,35,L27,411,1,5174
1062,35,L5,411,1,5200
1063,5,L3,964,1,11600
1064,35,L13,183,2,6124
1065,1,BRT1,6,1,5175
1066,305,L20,380,2,8000
1067,1,L5,411,1,8650
1068,1,L3,964,1,14775
1069,328,L21,396,1,6249
1070,409,L22,412,1,1050
1071,409,L43,412,1,1050
1072,409,L27,411,1,800
1073,409,L5,411,1,800
1074,953,L3,964,1,8025
1075,328,L21,55,1,7224
1076,44,L13,183,2,1550
1077,5,BRT1,6,1,1049
1078,69,L11,18,1,11250
1079,180,L22,412,1,6775
1080,18,L43,412,1,7100
1081,180,L27,411,1,6524
1082,2,L5,411,1,8400
1083,2,L3,964,1,14525
1084,180,L13,183,2,7499
1085,24,BRT1,6,1,6475
1086,368,L20,326,1,12499
1087,1673,L7,144,1,12349
1088,111,L12,120,1,13849
1089,1673,L7,314,1,9549
1090,319,L18,326,2,10424
1091,368,L6,2,1,6024
1092,32,L12,120,1,7574
1093,368,L6,375,1,4625
1094,507,L33,120,1,5825
1095,368,L6,1646,1,12524
1096,399,L21,307,2,9500
1097,368,L6,18,1,7549
1098,180,L18,326,2,8724
1099,6211,BRT4,3381,1,6050
1100,388,L9,322,2,9699
1101,16,L12,120,1,9874
1102,388,L9,41,2,14824
1103,42,L21,307,2,8825
1104,388,L9,180,2,10224
1105,24,BRT4,3381,1,8900
1106,1673,TX14,88,2,6900
1107,88,L12,120,1,2249
1108,1673,TX14,507,2,3649
1109,88,L18,326,2,2449
1110,1673,TX14,90,2,7725
1111,90,L21,326,1,1625
1112,1673,TX14,6211,2,3649
1113,1673,TX10,32,2,4475
1114,1673,TX10,507,2,3800
1115,1673,TX10,6211,2,3850
1116,68,L11,2,1,10025
1117,2,L6,1650,1,8224
1118,68,L11,18,1,11575
1119,180,L9,1650,2,6850
1120,2,L10,46,1,8600
1121,857,L28,771,2,5374
1122,857,L28,859,2,2499
1123,351,L2,1,2,4325
1124,771,TX1,376,1,2250
1125,290,L17,297,2,4725
1126,290,L17,66,2,5500
1127,290,L17,293,2,2599
1128,290,L17,296,2,4375
1129,321,TX1,376,1,2525
1130,290,L17,32,2,6900
1131,290,L26,619,2,4975
1132,290,L26,293,2,2600
1133,290,L26,296,2,4375
1134,290,L261,619,2,5000
1135,290,L261,293,2,2600
1136,290,L261,296,2,4375
1137,290,L262,619,2,5000
1138,290,L262,293,2,2600
1139,290,L262,296,2,4375
1140,375,L20,86,1,2475
1141,83,L18,164,1,6424
1142,18,L13,164,1,4475
1143,18,L18,164,1,3049
1144,619,L36,178,1,2525
1145,24,BRT3,20,1,2699
1146,18,TX2,164,1,2350
1147,18,TX3,164,1,2750
1148,381,L20,388,2,4375
1149,1674,L7,164,1,9824
1150,381,L20,389,2,5300
1151,389,TX13,164,1,7225
1152,381,L6,388,2,4374
1153,381,L6,389,2,5299
1154,507,L33,88,1,3574
1155,81,L18,164,1,9399
1156,6211,BRT2,6981,1,4000
1157,6211,BRT2,16,1,4925
1158,16,TX13,164,1,7225
1159,6211,BRT4,4231,1,3700
1160,180,TX2,164,1,2325
1161,180,TX3,164,1,2725
1162,375,TX14,1674,1,3850
1163,375,TX14,1675,1,4475
1164,1675,TX13,164,1,7225
1165,375,TX14,81,2,3200
1166,375,TX6,81,1,3550
1167,375,TX10,1674,1,4100
1168,375,TX10,1675,1,4725
1169,308,L18,64,1,7150
1170,35,L66,1662,1,6124
1171,308,L20,380,2,7050
1172,1,L66,1662,1,9575
1173,325,L21,395,1,6349
1174,194,L66,1662,1,1199
1175,2,L66,1662,1,9325
1176,308,TX11,194,1,5575
1177,981,L3,1,2,8349
1178,955,L3,465,1,899
1179,44,L21,402,2,1799
1180,55,L10,58,2,1199
1181,1658,L66,1660,1,2174
1182,55,L10,59,2,1549
1183,189,L14,195,1,2350
1184,55,L13,58,1,1200
1185,55,L13,59,1,1550
1186,55,L21,57,1,875
1187,369,L20,376,1,4549
1188,1,L2,344,1,2050
1189,369,L6,2,1,5449
1190,369,L6,18,1,6974
1191,18,L9,1692,1,4999
1192,369,L7,1681,1,5774
1193,352,L2,356,2,1124
1194,369,L7,1682,1,7174
1195,1690,L9,1692,1,1750
1196,1703,L9,1681,2,5899
1197,1703,L9,1682,2,7299
1198,1690,L7,1692,2,1749
1199,1698,TX10,1,2,4475
1200,18,L16,222,1,2575
1201,180,L23,222,1,2250
1202,18,L3,948,1,2200
1203,18,L6,948,1,2274
1204,12,L15,31,2,3700
1205,3,L1,7,1,2324
1206,1180,L36,111,2,1925
1207,111,L7,1693,2,7075
1208,1180,L36,319,2,3875
1209,1328,L9,1693,1,4000
1210,1180,L36,321,2,4825
1211,312,TX4,1693,1,2524
1212,312,TX7,1693,1,2624
1213,1180,L36,162,2,2875
1214,164,TX13,1693,2,3775
1215,1180,L38,1268,2,1525
1216,110,L7,1693,2,7450
1217,1180,L38,17,2,5950
1218,311,L9,1693,1,5074
1219,1180,L38,16,2,5550
1220,321,TX4,1693,1,2674
1221,321,TX7,1693,1,2749
1222,66,L11,32,2,1400
1223,17,L12,32,1,1899
1224,66,L17,32,2,1400
1225,988,L6,32,2,3499
1226,180,TX1,1,1,1999
1227,254,L30,990,1,2649
1228,254,L30,36,1,3468
1229,254,L30,37,1,4268
1230,37,TX8,1,2,4375
1231,1655,L6,1656,2,550
1232,399,L21,403,2,4250
1233,1655,L6,29,2,4500
1234,34,L14,195,1,5750
1235,1655,L9,399,1,1049
1236,1655,L9,59,1,1874
1237,159,L13,162,1,11000
1238,460,L22,64,2,4775
1239,310,L18,163,1,4549
1240,180,TX2,162,1,2375
1241,460,L27,180,2,6500
1242,460,L27,64,2,4775
1243,460,L43,64,2,4775
1244,18,TX2,162,1,2400
1245,460,L5,66,2,6200
1246,460,L5,64,2,4775
1247,401,L21,379,2,4775
1248,301,L18,163,1,13599
1249,30,BRT1,26,2,4125
1250,64,L18,163,1,4124
1251,460,TX5,619,2,5975
1252,460,TX5,310,2,4200
1253,460,TX5,24,2,5500
1254,460,TX5,180,2,5625
1255,460,TX8,82,2,4875
1256,82,L18,163,1,6949
1257,70,L11,2,1,9375
1258,2,L4,1336,1,5975
1259,303,L18,18,1,10099
1260,303,L20,380,2,8600
1261,1,L4,1336,1,6225
1262,861,L28,771,2,1874
1263,18,L14,196,1,7100
1264,295,L17,66,2,1724
1265,295,L26,619,2,1200
1266,295,L261,619,2,1225
1267,295,L262,619,2,1225
1268,772,TX4,18,2,1149
1269,772,TX9,18,2,1149
1270,772,TX7,18,2,1125
1271,1,L2,342,1,1650
1272,352,L2,358,2,1525
1273,367,L20,93,1,12574
1274,367,L6,1646,1,13174
1275,399,L21,76,2,10125
1276,367,L6,18,1,8199
1277,180,L18,93,2,8174
1278,32,L11,94,2,7150
1279,32,L12,91,1,6574
1280,367,L6,375,1,5275
1281,507,L33,91,1,4825
1282,6211,BRT4,6991,1,5050
1283,389,L9,41,2,13874
1284,42,L21,76,2,9450
1285,389,L9,1345,2,7649
1286,319,L18,93,2,9874
1287,389,L9,180,2,9274
1288,66,L11,94,2,8550
1289,389,L9,322,2,8749
1290,16,L12,91,1,8874
1291,24,BRT4,6991,1,7900
1292,1675,L7,314,1,7925
1293,1675,L7,144,1,10725
1294,111,L12,91,1,12849
1295,37,BRT2,45,2,7825
1296,37,BRT2,6212,2,4925
1297,389,TX4,321,2,6225
1298,321,L18,93,2,8924
1299,389,TX4,18,2,6499
1300,389,TX4,17,2,6499
1301,17,L12,91,1,8474
1302,389,TX4,180,2,6499
1303,389,TX14,88,2,8000
1304,88,L18,93,2,1899
1305,389,TX14,90,2,8825
1306,90,L21,93,1,1075
1307,88,L11,94,2,1824
1308,88,L12,91,1,1250
1309,389,TX14,507,2,4750
1310,389,TX14,6211,2,4750
1311,389,TX14,102,2,8800
1312,102,TX15,93,1,725
1313,389,TX14,12,2,8800
1314,12,TX11,93,1,725
1315,177,L18,93,2,11074
1316,389,TX10,32,2,5575
1317,389,TX10,507,2,4900
1318,389,TX10,6211,2,4950
1319,257,L16,1,2,5524
1320,224,L16,227,1,1424
1321,980,L3,1,2,8599
1322,224,L23,227,1,1399
1323,224,L30,227,2,1425
1324,257,L23,27,2,1325
1325,257,L23,29,2,1924
1326,988,L3,1,2,4974
1327,257,L23,180,2,3549
1328,180,TX1,215,1,2024
1329,257,L30,990,1,1349
1330,257,L30,36,1,2168
1331,257,L30,37,1,2968
1332,37,TX8,215,2,4400
1333,212,L14,214,2,1050
1334,212,L66,1672,2,925
1335,191,L14,194,1,800
1336,395,L21,57,1,2575
1337,191,L14,193,1,550
1338,193,TX5,41,2,1575
1339,193,TX8,41,2,1575
1340,191,L66,194,1,800
1341,191,L66,193,1,550
1342,52,L10,66,2,7574
1343,66,L12,122,1,9924
1344,506,L33,122,1,7324
1345,24,BRT4,10,1,9700
1346,52,L13,18,1,8675
1347,507,L33,122,1,6749
1348,767,L27,180,2,8700
1349,17,L12,122,1,10424
1350,767,L5,66,2,8399
1351,1680,L7,163,1,4525
1352,178,L13,45,2,10024
1353,18,L10,45,1,6600
1354,16,L13,45,2,6899
1355,1680,L9,41,2,9550
1356,42,L21,44,2,1000
1357,353,L2,361,2,2175
1358,3,L10,45,1,7700
1359,1692,TX4,18,2,2349
1360,1692,TX4,17,2,2349
1361,17,L13,45,2,6499
1362,1692,TX7,18,2,2250
1363,1692,TX7,17,2,2250
1364,1692,TX13,164,1,3075
1365,177,L13,45,2,10674
1366,1,L14,195,1,8700
1367,1,L66,1660,1,8950
1368,90,L21,395,1,7624
1369,102,TX11,1670,1,6050
1370,376,L6,1646,1,7399
1371,399,L21,402,2,3475
1372,506,L33,90,1,4975
1373,1,L10,42,1,7025
1374,42,L21,402,2,2800
1375,1,L3,953,1,6750
1376,1,L5,406,1,6650
1377,1,L5,409,1,7850
1378,396,TX11,1670,2,624
1379,12,TX11,1670,1,6050
1380,376,TX6,90,1,4925
1381,376,TX6,12,1,4900
1382,376,TX8,42,1,6475
1383,376,TX8,210,1,7925
1384,205,TX11,1670,1,49
1385,376,TX8,396,1,7625
1386,368,L20,329,1,13524
1387,319,L18,329,2,11424
1388,42,L21,304,2,7875
1389,66,L11,97,2,9850
1390,180,L18,329,2,9724
1391,399,L21,304,2,8550
1392,388,TX14,88,2,6900
1393,88,L18,329,2,3449
1394,388,TX14,90,2,7725
1395,90,L21,329,1,2649
1396,88,L11,97,2,3124
1397,388,TX14,102,2,7700
1398,102,TX15,329,1,2125
1399,388,TX14,12,2,7700
1400,12,TX11,329,1,1900
1401,388,TX10,32,2,4475
1402,18,L3,466,1,6975
1403,18,L16,229,1,5675
1404,389,TX10,1,2,5600
1405,211,L14,65,2,4700
1406,211,L66,65,2,4875
1407,1692,L7,1697,2,4900
1408,1692,L9,368,1,4899
1409,24,BRT2,6981,1,6900
1410,353,L2,32,2,2800
1411,2,TX10,1674,1,4825
1412,1692,TX4,363,1,2249
1413,363,L20,370,1,3624
1414,363,L6,370,1,3624
1415,1692,TX4,39,1,2274
1416,39,BRT2,6982,2,2650
1417,1692,TX4,366,1,3775
1418,366,TX14,1674,2,775
1419,366,TX10,1674,2,725
1420,1692,TX4,180,2,2349
1421,1692,TX7,363,1,2299
1422,1692,TX7,39,1,2324
1423,1692,TX7,180,2,2250
1424,1692,TX13,363,2,2275
1425,1692,TX13,39,2,2300
1426,1692,TX13,366,2,3750
1427,255,L16,29,2,2624
1428,64,L9,1699,1,11974
1429,255,L16,1,2,6224
1430,255,L16,27,2,2024
1431,255,L16,32,2,5349
1432,255,L23,29,2,2624
1433,255,L23,27,2,2024
1434,255,L30,36,1,2843
1435,63,L9,1699,1,12449
1436,255,L30,990,1,2024
1437,1,L5,740,1,8925
1438,376,L6,18,1,2424
1439,180,L27,740,1,6799
1440,767,L27,770,2,1325
1441,767,L5,770,2,1349
1442,180,L22,411,1,6524
1443,18,L43,411,1,6875
1444,52,L13,158,1,1175
1445,34,L27,740,1,5949
1446,34,L22,411,1,5674
1447,34,L43,411,1,5700
1448,34,L13,183,2,6624
1449,1,L1,4,1,1325
1450,768,L27,770,2,1050
1451,768,L5,770,2,1074
1452,154,L13,158,1,875
1453,380,TX1,18,2,2024
1454,380,TX1,24,2,1924
1455,37,L27,740,1,4324
1456,37,L22,411,1,4049
1457,37,L43,411,1,4075
1458,37,L13,183,2,5000
1459,380,TX8,2,1,4275
1460,2,BRT1,6,1,4125
1461,258,L16,29,2,1625
1462,258,L16,1,2,5224
1463,258,L16,27,2,1025
1464,258,L30,36,1,1868
1465,258,L30,990,1,1049
1466,505,L23,29,2,1625
1467,505,L23,27,2,1025
1468,66,L12,124,1,10999
1469,24,BRT4,8051,1,10599
1470,17,L12,124,1,11499
1471,158,L5,1,2,9525
1472,506,L33,124,1,8424
1473,259,L16,29,2,1050
1474,34,L10,45,1,5424
1475,34,L13,45,2,5424
1476,34,L22,409,1,4874
1477,34,L27,409,1,4874
1478,34,L43,409,1,4875
1479,34,L5,409,1,4900
1480,4,BRT1,5,1,4800
1481,29,TX5,400,1,4624
1482,259,L16,32,2,3774
1483,32,TX8,400,1,7250
1484,259,L23,29,2,1049
1485,989,L30,36,1,1193
1486,36,L10,45,1,4574
1487,36,L13,45,2,4599
1488,36,L22,409,1,4049
1489,36,L27,409,1,4049
1490,36,L43,409,1,4025
1491,36,L5,409,1,4050
1492,1,BRT1,5,1,4125
1493,989,L30,991,1,818
1494,991,TX5,400,1,4099
1495,989,L30,37,1,1993
1496,37,TX8,400,1,3099
1497,7,L1,18,1,4874
1498,7,L1,13,1,2624
1499,13,L13,45,2,8249
1500,7,L1,17,1,4400
1501,180,L22,409,1,5724
1502,180,L27,409,1,5724
1503,18,L43,409,1,6050
1504,18,L5,409,1,6075
1505,24,BRT1,5,1,5425
1506,7,L1,16,1,3974
1507,321,TX5,400,1,5999
1508,948,L3,953,1,2775
1509,399,L21,400,2,2150
1510,948,L6,1646,1,2699
1511,948,L6,1651,1,4624
1512,53,L10,55,2,850
1513,948,L6,188,1,5149
1514,52,L13,55,1,2700
1515,767,L27,461,2,2500
1516,767,L5,461,2,2525
1517,27,L1,29,2,600
1518,27,L1,32,2,2599
1519,988,L3,29,2,725
1520,988,L3,32,2,4124
1521,988,L6,29,2,775
1522,506,L33,123,1,7774
1523,6211,BRT4,9031,1,7149
1524,376,L20,85,1,900
1525,85,L12,123,1,7649
1526,102,TX15,123,1,4300
1527,376,L6,2,1,899
1528,32,L12,123,1,8949
1529,215,L15,3,1,724
1530,31,L12,123,1,9474
1531,1,L1,3,1,675
1532,1,L10,3,1,675
1533,1,L14,3,1,675
1534,1,L16,3,1,675
1535,1,L2,339,1,625
1536,1,L3,3,1,675
1537,1,L4,3,1,675
1538,1,L5,3,1,675
1539,1,L66,3,1,675
1540,376,TX1,32,2,474
1541,376,TX6,88,1,4100
1542,88,L12,123,1,3624
1543,376,TX6,102,1,4900
1544,376,TX6,32,2,199
1545,376,TX8,32,1,124
1546,376,TX10,32,2,174
1547,175,L7,1698,2,11350
1548,175,L13,180,2,5475
1549,66,L6,386,2,6324
1550,24,BRT2,1691,1,6475
1551,175,L18,86,2,7324
1552,83,L20,386,2,6025
1553,175,L18,180,2,3999
1554,175,L18,88,2,10274
1555,88,TX14,386,1,6650
1556,175,L36,619,2,3024
1557,112,L12,85,1,7199
1558,84,L20,386,2,5225
1559,112,L12,66,1,4500
1560,112,L12,88,1,11224
1561,112,L12,32,1,5900
1562,32,TX10,386,1,4350
1563,3402,BRT3,45,2,3149
1564,167,TX2,18,2,2899
1565,167,TX2,180,2,2899
1566,90,L21,394,1,7249
1567,80,L11,2,1,5950
1568,2,L66,194,1,8125
1569,80,L12,2,2,5950
1570,80,L18,64,1,5400
1571,35,L14,195,1,5249
1572,35,L66,194,1,4924
1573,80,L20,380,2,5300
1574,1,L66,194,1,8375
1575,80,L33,506,2,4725
1576,89,L11,91,2,849
1577,91,TX11,195,1,5775
1578,89,L12,91,1,824
1579,89,L18,91,2,825
1580,89,L20,91,1,824
1581,89,L33,91,1,850
1582,12,BRT4,6991,1,575
1583,6991,TX11,195,1,5650
1584,102,BRT4,46,2,5399
1585,80,TX14,77,2,674
1586,77,TX11,195,1,5475
1587,80,TX6,77,1,674
1588,80,TX6,1,2,4750
1589,1680,L9,398,2,10050
1590,3,L6,1646,1,6074
1591,3,L3,953,1,6075
1592,364,L6,1646,1,14949
1593,353,TX4,363,1,2349
1594,363,L6,1646,1,15124
1595,353,TX4,18,2,2274
1596,18,L6,1646,1,4974
1597,18,L3,953,1,4975
1598,353,TX7,363,1,2374
1599,353,TX7,18,2,2175
1600,353,TX13,363,2,2350
1601,338,L2,342,1,1250
1602,1702,L9,1647,2,16524
1603,369,L6,1646,1,11949
1604,259,L16,1,2,4649
1605,380,L20,381,2,525
1606,259,L16,28,2,825
1607,28,L6,381,2,4274
1608,259,L16,66,2,2374
1609,32,TX6,542,1,674
1610,32,TX10,542,1,675
1611,259,L23,28,2,824
1612,259,L23,180,2,2674
1613,989,L30,951,1,1672
1614,985,L6,381,2,6374
1615,66,L6,381,2,2725
1616,948,L3,950,1,1375
1617,986,L6,381,2,6174
1618,295,L17,297,2,950
1619,311,L18,314,1,1174
1620,311,L36,314,1,1174
1621,311,L4,1328,1,1100
1622,311,L9,1328,1,1074
1623,2071,BRT3,19,1,999
1624,295,L17,296,2,600
1625,296,TX2,319,1,1025
1626,296,TX3,319,1,875
1627,295,L26,297,2,950
1628,295,L26,296,2,600
1629,295,L261,297,2,950
1630,295,L261,296,2,600
1631,295,L262,297,2,975
1632,295,L262,296,2,600
1633,772,L28,773,1,574
1634,1681,L7,314,1,3324
1635,1681,L9,1345,2,3100
1636,261,L17,262,1,674
1637,261,L26,262,1,650
1638,261,L261,262,1,650
1639,261,L262,262,1,650
1640,18,L4,1328,1,1700
1641,771,TX2,319,1,1400
1642,771,TX3,319,1,1250
1643,295,TX4,1681,1,874
1644,295,TX4,311,2,949
1645,295,TX4,2071,2,949
1646,295,TX4,260,2,574
1647,260,TX2,319,1,1025
1648,260,TX3,319,1,875
1649,295,TX9,1681,1,450
1650,295,TX9,1342,1,1750
1651,295,TX9,311,2,949
1652,295,TX9,2071,2,949
1653,295,TX9,260,2,574
1654,295,TX7,1681,1,949
1655,295,TX7,311,2,950
1656,295,TX7,2071,2,925
1657,295,TX7,260,2,575
1658,36,L10,44,1,4224
1659,36,L13,44,2,4250
1660,36,L9,1649,2,4750
1661,949,L6,1649,1,3474
1662,395,L21,55,1,1700
1663,36,L22,410,1,4374
1664,160,L13,55,1,875
1665,396,L21,55,1,974
1666,36,L27,741,1,6425
1667,52,L10,55,2,1575
1668,36,L27,410,1,4374
1669,52,L6,1654,2,1124
1670,52,L9,1654,1,1124
1671,36,L43,410,1,4350
1672,36,L5,741,1,6425
1673,36,L5,410,1,4350
1674,36,L66,194,1,4574
1675,35,L18,90,2,5724
1676,949,L3,953,1,2200
1677,158,L13,55,1,1524
1678,991,TX5,42,1,3199
1679,991,TX5,410,1,4149
1680,991,TX5,396,1,4349
1681,1179,L36,619,2,6474
1682,66,L6,363,2,9724
1683,1179,L36,111,2,2999
1684,1179,L36,319,2,4949
1685,1328,L9,364,1,5799
1686,24,BRT2,18,1,9550
1687,1179,L36,321,2,5899
1688,312,TX4,363,1,4099
1689,312,TX7,363,1,4224
1690,1179,L36,162,2,3949
1691,164,TX13,363,2,5350
1692,1179,L38,18,2,7500
1693,1179,L38,1268,2,2599
1694,110,L7,364,2,9225
1695,1179,L38,17,2,7025
1696,311,L9,364,1,6874
1697,1179,L38,16,2,6625
1698,321,TX4,363,1,4249
1699,321,TX7,363,1,4349
1700,343,L2,347,1,1725
1701,1679,L9,49,2,14150
1702,3,L10,49,1,9400
1703,3,L6,49,1,9399
1704,159,L13,55,1,1324
1705,44,L21,79,2,9475
1706,66,L11,90,2,7550
1707,66,L12,90,1,7549
1708,159,L13,63,1,5425
1709,24,BRT4,12,1,7325
1710,158,L27,461,2,1350
1711,401,L21,79,2,8350
1712,17,L12,90,1,8049
1713,158,L27,63,2,5350
1714,396,TX11,90,2,6675
1715,158,L5,461,2,1375
1716,158,L5,63,2,5375
1717,158,L5,32,2,8675
1718,32,TX6,90,1,5125
1719,460,L22,462,2,750
1720,460,L22,63,2,4325
1721,460,L43,462,2,775
1722,460,L43,63,2,4325
1723,31,BRT1,30,2,1049
1724,31,BRT1,26,2,5175
1725,770,L27,59,2,2625
1726,189,L14,191,1,1049
1727,1658,L66,191,1,799
1728,770,L5,59,2,2625
1729,459,L22,59,2,2275
1730,459,L43,59,2,2300
1731,158,L13,59,1,3075
1732,111,L12,121,1,14374
1733,367,L20,85,1,6675
1734,85,L12,121,1,6799
1735,367,L20,375,1,5275
1736,507,L33,121,1,6350
1737,6211,BRT4,10,1,6849
1738,367,L20,90,1,11525
1739,12,TX15,121,1,3775
1740,32,L12,121,1,8099
1741,16,L12,121,1,10399
1742,1675,TX4,17,2,6499
1743,17,L12,121,1,9999
1744,1675,TX4,180,2,6499
1745,1675,TX14,88,2,7775
1746,88,L12,121,1,2774
1747,1675,TX14,507,2,4524
1748,1675,TX14,6211,2,4524
1749,1675,TX14,102,2,8575
1750,102,TX15,121,1,3775
1751,1675,TX10,32,2,5400
1752,1675,TX10,507,2,4725
1753,1675,TX10,6211,2,4775
1754,13,L1,17,1,1775
1755,311,L9,1699,1,9974
1756,13,L1,18,1,2249
1757,66,L6,387,2,6774
1758,13,L12,17,1,1775
1759,13,L12,85,1,4975
1760,84,L20,387,2,5675
1761,13,L12,66,1,2275
1762,13,L13,17,2,1750
1763,13,L13,180,2,1950
1764,13,L15,17,2,1750
1765,13,L15,215,2,4500
1766,13,L15,66,2,2275
1767,13,L38,17,2,1774
1768,13,L38,18,2,2249
1769,13,L44,17,2,1774
1770,22,L1,29,2,3500
1771,22,L1,1,2,6374
1772,22,L1,27,2,2899
1773,22,L12,144,2,2575
1774,22,L13,163,1,2125
1775,22,L38,1160,1,2574
1776,111,L7,1698,2,11825
1777,1628,L441,17,2,1774
1778,212,L14,1,2,7775
1779,212,L66,1,2,7950
1780,193,TX8,215,2,7975
1781,54,L10,1,2,8499
1782,1652,L6,32,2,8124
1783,45,L10,47,1,1000
1784,45,L13,183,2,1200
1785,45,L13,182,2,925
1786,410,TX8,215,2,7550
1787,54,L13,65,1,5300
1788,54,L13,59,1,1800
1789,54,L13,18,1,6225
1790,54,L13,57,1,1125
1791,463,L5,1,2,7400
1792,54,L13,58,1,1450
1793,66,L12,32,1,1400
1794,18,TX1,215,1,1750
1795,57,TX8,215,2,6650
1796,209,L14,1,2,8549
1797,44,L21,401,2,1125
1798,209,L66,1,2,8725
1799,44,L21,303,2,6575
1800,72,L11,2,1,8725
1801,79,L12,2,2,6350
1802,44,L21,379,2,5900
1803,379,L20,380,2,9300
1804,44,L21,77,2,8725
1805,77,TX6,215,2,5450
1806,401,TX8,215,2,7725
1807,55,L21,398,1,1550
1808,1652,L9,65,1,6275
1809,1652,L9,59,1,2774
1810,1652,L9,1691,1,11849
1811,1652,L9,1656,1,1449
1812,1652,L9,18,1,7199
1813,1652,L9,58,1,2424
1814,1652,L9,364,1,14674
1815,364,L6,2,1,8449
1816,58,TX8,215,2,6425
1817,1652,L9,366,1,15974
1818,366,TX10,215,2,5550
1819,180,L13,42,2,4924
1820,69,L11,72,1,974
1821,330,L21,57,1,7349
1822,180,L9,41,2,4600
1823,180,L22,406,1,4524
1824,180,L27,406,1,4524
1825,18,L43,406,1,4875
1826,24,BRT1,3,1,4400
1827,69,L11,33,1,10650
1828,4,TX5,57,1,4349
1829,69,L11,82,1,6300
1830,82,TX8,57,1,3999
1831,304,L18,64,1,8399
1832,35,L10,42,1,3574
1833,35,L13,42,2,3549
1834,304,L18,307,1,949
1835,326,L21,57,1,8574
1836,35,L9,41,2,3250
1837,35,L22,406,1,3175
1838,35,L27,406,1,3175
1839,35,L43,406,1,3200
1840,35,L5,406,1,3200
1841,35,L66,1658,1,3325
1842,304,L18,310,1,7975
1843,310,TX5,57,1,3299
1844,304,L18,82,1,5575
1845,304,L20,380,2,8300
1846,304,L20,307,2,950
1847,304,L20,388,2,13200
1848,1,L66,1658,1,6775
1849,304,L20,82,2,5550
1850,377,L21,57,1,6624
1851,35,L10,41,1,3250
1852,35,L13,41,2,3224
1853,35,L14,189,1,2899
1854,301,L18,310,1,9050
1855,310,TX5,464,1,3099
1856,82,TX8,464,1,3799
1857,1,L10,41,1,6700
1858,378,L20,388,2,14275
1859,1,L14,189,1,6350
1860,378,L20,82,2,6625
1861,461,L22,464,2,1199
1862,461,L27,464,2,1199
1863,461,L43,464,2,1174
